Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Loc_Coimbatore,Loc_Hyderabad,Loc_Kochi,Loc_Mumbai,Loc_Otros,Loc_Pune,Fuel_Diesel,Fuel_Electric,Fuel_Petrol,Trans_Automatic,Trans_Manual,Own_First,Own_Fourth & Above,Own_Second,Own_Third,Brand_FORD,Brand_HONDA,Brand_HYUNDAI,Brand_MARUTI,Brand_MERCEDES-BENZ,Brand_Otros,Brand_TOYOTA,Brand_VOLKSWAGEN
2011.0,66000.0,17.0,1497.0,118.0,5.0,4.9,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2010.0,86000.0,14.8,1799.0,130.2,5.0,2.9,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2005.0,98437.0,13.0,1493.0,100.0,5.0,1.15,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2010.0,18000.0,18.5,1197.0,80.0,5.0,2.3,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2018.0,35070.0,24.0,1120.0,70.0,5.0,5.99,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2011.0,42000.0,14.4,1598.0,103.6,5.0,3.4,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
2009.0,40000.0,20.36,1197.0,78.9,5.0,1.7,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2009.0,43000.0,17.0,1197.0,80.0,5.0,1.99,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2012.0,65000.0,18.6,1199.0,79.4,5.0,2.5,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,74000.0,22.07,1199.0,73.9,5.0,4.85,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2010.0,51192.0,15.6,1196.0,70.0,5.0,2.65,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2014.0,14262.0,9.9,1984.0,207.8,2.0,27.35,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,66339.0,25.1,1498.0,98.6,5.0,6.9,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2013.0,90200.0,20.0,1399.0,68.05,5.0,3.5,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2015.0,57854.0,12.99,2494.0,100.6,7.0,12.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2017.0,32000.0,19.12,1373.0,91.1,5.0,9.2,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2015.0,29631.0,18.9,1197.0,82.0,5.0,4.9,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2009.0,55005.0,12.8,2154.8,135.8050000000001,5.286452057152694,3.2,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2014.0,54173.0,18.88,999.0,123.24,5.0,5.55,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2014.0,50000.0,14.7,1798.0,177.6,5.0,13.5,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,145000.0,20.4,1248.0,91.7,5.0,2.6,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,78000.0,16.1,1298.0,88.2,5.0,4.5,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,65000.0,11.8,2993.0,180.0,7.0,34.0,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2012.0,120000.0,12.8,2494.0,102.0,7.0,12.0,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2015.0,14000.0,28.4,1248.0,74.0,5.0,5.25,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,57456.0,17.68,1968.0,174.33,5.0,21.56,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2012.0,44450.0,22.48,1995.0,190.0,5.0,24.68,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,63777.0,18.5,1197.0,82.9,5.0,3.67,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,31000.0,17.05,1995.0,190.0,5.0,29.5,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2012.0,60000.0,17.6,1496.0,88.73,5.0,3.1,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2015.0,78008.0,17.0,1405.0,70.0,5.0,2.9,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,33000.0,17.30400000000001,2987.0,165.0,5.0,43.0,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
2009.0,27078.0,10.98,1984.0,114.4,4.0,15.95,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2011.0,57275.0,19.7,1598.0,103.6,5.0,4.5,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2014.0,45000.0,24.0,1120.0,70.0,5.0,3.49,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,57319.0,25.2,1248.0,74.0,5.0,4.25,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2008.0,121097.0,24.0,1396.0,88.76,5.0,1.9,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2011.0,89000.0,16.73,1995.0,218.0,5.0,16.57,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2012.0,72000.0,17.0,1497.0,118.0,5.0,5.75,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2013.0,36000.0,16.55,1968.0,147.51,5.0,14.0,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2013.0,86000.0,19.5,1248.0,75.0,5.0,2.5,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2002.0,85000.0,13.0,1343.0,90.0,5.0,1.2,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2013.0,37613.0,22.69,1995.0,190.0,5.0,13.95,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2007.0,100000.0,16.6,1388.0,68.0,5.0,1.6,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2016.0,5240.0,21.9,624.0,37.48,4.0,3.6,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2019.0,16862.0,20.89,1197.0,81.8,5.0,6.06,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,59254.0,17.5,1298.0,85.8,5.0,5.29,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2014.0,60000.0,22.7,1498.0,89.84,5.0,5.75,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2015.0,50295.0,16.1,1265.35,85.19109999999996,5.286452057152694,5.8,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,47674.0,19.1,1197.0,85.8,5.0,5.72,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,61517.0,16.95,1197.0,78.9,5.0,4.39,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,62946.0,15.1,2179.0,140.0,7.0,11.05,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,66823.0,22.54,1396.0,88.73,5.0,4.83,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2012.0,107000.0,21.27,1396.0,88.76,5.0,4.5,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2011.0,55000.0,16.46,2993.0,258.0,5.0,19.5,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2017.0,24000.0,14.3,1598.0,103.52,5.0,8.75,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,20002.0,14.75,2967.0,245.0,7.0,67.0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,54317.0,17.4,1497.0,117.3,5.0,8.4,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2016.0,10200.0,19.1,1197.0,82.0,5.0,4.99,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,24337.0,26.0,1498.0,98.6,5.0,8.18,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2012.0,79000.0,18.4,1198.0,86.8,5.0,2.9,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2015.0,40500.0,28.09,1248.0,88.5,5.0,7.1,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,23000.0,26.59,1248.0,74.0,5.0,7.05,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2015.0,63050.0,11.1,2354.0,158.8,5.0,17.5,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2008.0,78000.0,14.53,1794.0,138.1,5.0,3.41,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2012.0,66245.0,17.0,1497.0,118.0,5.0,5.68,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2007.0,74112.0,12.05,2179.0,120.0,9.0,4.1,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2011.0,87670.0,13.4,1798.0,157.8,5.0,4.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,10000.0,18.88,1995.0,184.0,5.0,30.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2007.0,62493.0,15.0,1586.0,104.68,5.0,1.8,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2015.0,44620.0,20.73,1373.0,91.1,5.0,6.93,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2012.0,66538.0,10.2,4367.0,308.0,7.0,70.0,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,60000.0,12.99,2494.0,100.0,7.0,7.9,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2011.0,20842.0,17.30400000000001,1086.0,62.0,5.0,2.78,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,110000.0,13.01,2199.0,194.3,7.0,14.4,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2011.0,45000.0,11.74,1796.0,186.0,5.0,13.5,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
2012.0,49008.0,19.7,796.0,46.3,5.0,2.88,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,31000.0,24.7,796.0,47.3,5.0,2.15,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2013.0,8000.0,16.95,1498.0,97.7,5.0,3.75,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2019.0,171.0,24.7,796.0,47.3,5.0,3.6,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2018.0,2100.0,24.07,998.0,67.1,5.0,3.6,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2018.0,20667.0,18.9,1197.0,81.86,5.0,7.55,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2015.0,50000.0,24.2,1498.0,98.6,7.0,4.7,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2010.0,100030.0,18.8,1248.0,90.0,5.0,1.6,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2011.0,75372.0,16.52,1991.0,123.7,5.0,3.34,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,60475.0,18.0,1497.0,117.3,5.0,9.1,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2019.0,18453.0,18.9,1197.0,81.86,5.0,6.17,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2008.0,96578.0,22.0,1582.0,126.2,5.0,2.5,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,31001.0,18.44,1198.0,75.0,5.0,3.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2012.0,65900.0,22.32,1582.0,126.32,5.0,5.75,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2017.0,26246.0,15.29,1591.0,121.3,5.0,10.75,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2013.0,62700.0,20.51,998.0,67.04,5.0,2.85,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2008.0,90000.0,10.2,2354.0,180.0,5.0,6.5,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2016.0,36000.0,16.8,1497.0,118.0,5.0,9.45,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2016.0,46000.0,27.39,1248.0,74.0,5.0,6.75,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2017.0,73003.0,26.0,1498.0,98.6,5.0,7.75,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2014.0,46566.0,22.54,1396.0,88.76,5.0,4.4,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2015.0,41493.0,13.0,2987.0,265.0,5.0,42.0,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2014.0,103788.0,19.01,1461.0,108.5,5.0,5.67,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,45000.0,19.6,1461.0,108.45,5.0,11.5,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2009.0,120000.0,18.9,998.0,67.1,5.0,1.69,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2009.0,97359.0,17.1,1493.0,110.0,5.0,1.8,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2016.0,62000.0,18.5,1197.0,85.8,5.0,3.2,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2004.0,115000.0,17.30400000000001,1351.47,84.235,5.286452057152694,1.5,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2019.0,18373.0,22.48,1995.0,187.74,5.0,45.86,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,60453.0,16.47,1198.0,74.0,5.0,5.1,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2010.0,69009.0,15.6,1196.0,70.0,5.0,2.4,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2013.0,30000.0,18.88,1995.0,184.0,5.0,22.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2012.0,70707.0,22.32,1582.0,126.32,5.0,4.28,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2015.0,64677.0,20.45,1461.0,83.8,5.0,5.67,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2018.0,3000.0,18.9,1197.0,81.86,5.0,6.2,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2013.0,49000.0,17.05,1995.0,184.0,5.0,14.49,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2010.0,71000.0,21.1,1248.0,73.9,5.0,3.0,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2010.0,52000.0,19.81,1086.0,68.05,5.0,2.25,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2016.0,35659.0,15.97,2993.0,258.0,7.0,43.78,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2019.0,5377.0,16.8,1497.0,116.3,5.0,11.45,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2014.0,65000.0,11.18,2696.0,184.0,7.0,10.5,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,92708.0,22.7,1498.0,89.84,5.0,7.48,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2010.0,48105.0,19.7,796.0,46.3,5.0,3.1,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2011.0,46759.0,16.47,1198.0,74.0,5.0,2.55,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2013.0,62000.0,22.07,1199.0,73.9,5.0,3.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2012.0,35175.0,22.07,1199.0,73.9,5.0,2.59,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2013.0,70000.0,20.77,1248.0,88.8,7.0,5.45,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2017.0,30000.0,22.77,1498.0,98.59,5.0,6.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2016.0,66618.0,11.36,2755.0,171.5,7.0,15.49,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
2010.0,69300.0,10.8,2497.0,150.0,5.0,12.5,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2017.0,148000.0,23.4,1248.0,74.0,5.0,4.75,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2017.0,22000.0,18.88,999.0,123.24,5.0,7.85,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2013.0,75000.0,16.8,1493.0,110.0,5.0,6.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,43706.0,17.57,1193.0,88.7,5.0,4.0,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2011.0,42000.0,14.4,2967.0,241.4,5.0,28.75,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2012.0,65000.0,22.3,1248.0,74.0,5.0,2.5,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2015.0,76128.0,26.59,1248.0,74.0,5.0,5.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2010.0,39852.0,16.0,1368.0,90.0,5.0,1.59,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2017.0,18673.0,18.6,1197.0,81.83,5.0,6.22,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2016.0,11583.0,21.1,814.0,55.2,5.0,2.75,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2017.0,50000.0,17.9,2143.0,136.0,5.0,25.0,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2014.0,77000.0,23.1,998.0,67.04,5.0,2.8,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,54890.0,17.8,1199.0,76.8,5.0,2.45,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2016.0,21000.0,19.0,1199.0,88.7,5.0,6.35,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2009.0,58557.0,16.07,1995.0,181.0,5.0,8.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2014.0,70000.0,19.01,1461.0,108.45,5.0,8.25,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2017.0,16000.0,17.01,1499.0,110.4,5.0,5.95,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2018.0,8899.0,13.68,2393.0,147.8,7.0,19.92,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2016.0,83629.0,25.44,936.0,56.3,5.0,3.15,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,35059.0,17.21,1798.0,189.0,4.0,5.75,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True
2018.0,30552.0,10.91,3198.0,197.2,7.0,32.44,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2016.0,44875.0,22.32,1582.0,126.32,5.0,8.01,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
2017.0,25095.0,18.16,1196.0,86.8,5.0,6.48,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2007.0,59000.0,16.1,796.0,37.0,4.0,0.75,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,36000.0,26.0,1498.0,98.6,5.0,5.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2012.0,37000.0,16.0,2179.0,140.0,7.0,7.75,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,90000.0,20.0,1399.0,68.0,5.0,2.6,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2018.0,17000.0,17.0,1497.0,121.36,5.0,9.2,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2015.0,42575.0,18.6,1197.0,81.83,5.0,5.05,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2012.0,131000.0,12.99,2494.0,100.0,7.0,9.6,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2013.0,74000.0,20.46,1461.0,83.8,5.0,5.5,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,47234.0,12.99,2494.0,100.6,8.0,9.35,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2009.0,231673.0,17.0,1497.0,118.0,5.0,2.6,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2016.0,10000.0,24.07,998.0,67.1,5.0,3.5,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2016.0,49389.0,19.49,1198.0,67.04,5.0,4.26,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,12000.0,23.1,998.0,67.04,5.0,4.25,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2010.0,65000.0,11.7,1796.0,178.0,5.0,11.75,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
2013.0,177000.0,23.5,1498.0,88.7,5.0,3.5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2015.0,89000.0,17.01,1591.0,121.3,5.0,7.5,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2009.0,72000.0,15.0,1396.0,100.0,5.0,3.25,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False
2012.0,49000.0,17.5,1298.0,85.8,5.0,4.9,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2014.0,51355.0,14.84,2143.0,170.0,5.0,27.0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2017.0,13460.0,18.6,1197.0,81.86,5.0,8.91,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,35642.0,17.01,1591.0,121.4,5.0,6.69,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2014.0,52895.0,17.3,1998.0,163.7,5.0,6.02,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2010.0,93000.0,14.28,1798.0,138.03,5.0,4.5,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2011.0,70000.0,19.0,998.0,66.1,5.0,2.0,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2012.0,32048.0,23.08,1461.0,63.1,5.0,2.4,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2013.0,4700.0,25.4,624.0,37.48,4.0,1.2,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2014.0,71800.0,23.4,1248.0,74.0,5.0,2.9,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2008.0,69078.0,17.30400000000001,4755.41,402.01170000000013,5.286452057152694,40.88,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2016.0,45000.0,17.32,1968.0,184.0,5.0,27.0,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
